Id,SalePrice
1461,113745.215203568
1462,156332.8001773015
1463,163233.93820757524
1464,195243.944280637
1465,184399.36661383035
1466,169811.8683558002
1467,186625.20530258032
1468,166457.2886080503
1469,190143.00958647457
1470,116629.09105578582
1471,190045.8612736732
1472,106927.02590264578
1473,98489.36869798799
1474,150059.97885118704
1475,119627.30442231231
1476,341272.7600040696
1477,235865.30901930828
1478,290531.7507420302
1479,277516.3452842369
1480,457050.5786266205
1481,300572.449610052
1482,203064.58208065297
1483,172780.03173385144
1484,167247.99433613417
1485,199976.76529712614
1486,200811.68367266617
1487,304104.0946780143
1488,231144.8027873321
1489,182091.37669505225
1490,224408.39345882702
1491,199337.49199981592
1492,90543.11393964496
1493,202971.13918678203
1494,292193.00147197995
1495,270218.84515886236
1496,223640.86560499985
1497,170593.0255161577
1498,167225.2869128789
1499,165111.95661054263
1500,160552.44018834765
1501,166856.0219313536
1502,156785.5559518904
1503,288242.6636414949
1504,245219.55313884557
1505,223410.85322628103
1506,196488.26450887145
1507,236215.46228244668
1508,193833.5698721278
1509,154750.26288336463
1510,134253.62309734026
1511,146334.34268176727
1512,171873.5911396089
1513,152410.04965037093
1514,140972.07530774624
1515,183366.2049983467
1516,149946.51820175353
1517,161277.48662979767
1518,131786.44979042636
1519,202668.0184397776
1520,125418.73214567867
1521,118911.49433401221
1522,178869.94318590962
1523,102581.17719629902
1524,121279.39958079768
1525,107748.20258774528
1526,99546.06013092959
1527,100806.43222691928
1528,149426.5225547227
1529,137754.7911598836
1530,199033.67617610598
1531,119397.81178153446
1532,105915.71368151873
1533,161293.9448346091
1534,132403.30808947343
1535,147507.3491495515
1536,114663.88018272955
1537,57988.837679364675
1538,137697.441858186
1539,195989.32593671774
1540,86037.15041194958
1541,135210.3015414352
1542,132041.73755238907
1543,167432.81856121882
1544,91563.64597375163
1545,109080.11713368808
1546,141929.65226969979
1547,133425.3682024886
1548,127973.61061973126
1549,115820.18758692408
1550,127529.20562880009
1551,124766.2605519934
1552,127010.1471217382
1553,133202.43002621926
1554,120967.78787888623
1555,151724.59651003583
1556,85813.62291461714
1557,86560.06306803158
1558,107455.34382040969
1559,72672.27023716399
1560,132884.00681486313
1561,115854.82062331481
1562,140099.91725619504
1563,117336.72889550106
1564,155316.98102706688
1565,135918.05466206025
1566,228622.63726744783
1567,79015.6292903321
1568,232888.75699263948
1569,122964.62981721913
1570,150267.73835919666
1571,116098.15098293604
1572,141922.3094173848
1573,224574.71678282245
1574,110310.4889969856
1575,215814.05448246942
1576,252699.0102578085
1577,179205.24261489537
1578,139429.46506347568
1579,128083.56033690728
1580,196439.59682481253
1581,159903.68265476212
1582,128250.77189465555
1583,292561.5149267392
1584,219396.1203095693
1585,145242.76072037432
1586,70675.09525328738
1587,101640.29750612569
1588,144376.6378124019
1589,91633.21412388924
1590,139562.03390006608
1591,89593.2131882488
1592,120747.98708723689
1593,136252.06412707703
1594,129277.51268018331
1595,100289.65258105693
1596,200025.11705402416
1597,159020.0304542636
1598,198368.18727097544
1599,177080.75514682237
1600,174959.11431280765
1601,67029.41876984939
1602,118024.79549095775
1603,77096.89219772677
1604,251760.43107273552
1605,247567.6927413622
1606,168271.40123801967
1607,181522.82372345572
1608,228157.82906722426
1609,183680.43581829336
1610,149809.63928901113
1611,132056.09387026803
1612,169511.78439685208
1613,167755.0177165938
1614,139365.1052139331
1615,99018.63610095906
1616,82248.35636742812
1617,96409.96531455537
1618,121975.27361178111
1619,147923.85907852175
1620,149837.32301736352
