Id,SalePrice
1461,125778.96130479588
1462,158711.68099416528
1463,185668.29590332892
1464,189165.65126873602
1465,192446.64917650263
1466,175906.95370534153
1467,175412.16730125868
1468,166070.73326140357
1469,183735.9839591983
1470,124418.49424361435
1471,194155.0352838443
1472,97740.4202261242
1473,99645.72708751926
1474,150424.75745023313
1475,116767.59260332437
1476,378750.8128574275
1477,255794.5712511793
1478,295329.7214763142
1479,289544.97963154357
1480,515591.32789473096
1481,323152.502563046
1482,203571.27402734183
1483,177922.14302686354
1484,169910.28521565007
1485,174818.42934724243
1486,195247.66889537554
1487,328578.6170907266
1488,231379.38088469958
1489,201665.3748920683
1490,224424.81701581215
1491,193990.94779225162
1492,96189.99340195287
1493,170823.81956357407
1494,296459.13389995095
1495,286442.08482900204
1496,233377.412083963
1497,183225.54467367232
1498,167599.10380314395
1499,157371.8843749113
1500,153539.93959404927
1501,174695.0805767133
1502,156852.4234397149
1503,285531.4714704588
1504,235519.43746720772
1505,228851.11620495736
1506,182259.81606156947
1507,248657.84568913555
1508,196446.51859069456
1509,160482.95932861656
1510,148798.3057042135
1511,156200.38465510638
1512,173519.36071209196
1513,145376.6238692059
1514,155774.18971200532
1515,200430.11637876197
1516,149138.43913054344
1517,158054.24870955048
1518,134321.6273489596
1519,224326.49530868037
1520,134434.71271757098
1521,137670.2573559995
1522,167431.4005216175
1523,114170.23656596702
1524,120750.67332876948
1525,125015.82744872256
1526,119109.15672277722
1527,109521.54542767927
1528,130252.18463277521
1529,150969.02902369364
1530,170349.734078723
1531,110532.82806011887
1532,100068.05650588234
1533,141182.73159728872
1534,121922.01781971894
1535,153294.31560817093
1536,115245.31411421191
1537,69427.59126756717
1538,147641.47301160303
1539,186586.47936781318
1540,96653.94991310785
1541,136054.1674263459
1542,140647.61382913333
1543,190177.19173574145
1544,79389.67200448245
1545,109476.51558143947
1546,130921.42779541193
1547,132755.04262432
1548,130949.01380589283
1549,117719.36039996808
1550,132593.8590537989
1551,114908.34006419757
1552,134547.8871672806
1553,142886.59179404684
1554,118376.8540963923
1555,166213.2679597569
1556,93391.55444573243
1557,110528.76338051625
1558,100594.69374641046
1559,79979.6065593495
1560,138470.40447707727
1561,135915.77726762675
1562,133818.72545427008
1563,120170.4135486179
1564,164865.52372318463
1565,152951.83942002594
1566,228684.29601939852
1567,80963.32497344537
1568,234362.23049065875
1569,135278.80102590792
1570,139967.83184807881
1571,122038.1936575097
1572,145482.51333205996
1573,242888.6757940673
1574,119793.3881197841
1575,218452.80133738648
1576,234750.60648488053
1577,188123.93352094418
1578,143019.24108888773
1579,145527.17942003152
1580,191686.312752781
1581,146403.7955215646
1582,126439.29051234828
1583,322418.2224567189
1584,230084.85847872333
1585,143488.78155071338
1586,76857.95381618914
1587,106778.46099764499
1588,146437.08324451136
1589,102289.77139281557
1590,130853.98039861787
1591,98872.82295594513
1592,123519.328437845
1593,122907.94697227453
1594,122350.1208614396
1595,115256.17658404984
1596,225051.78993318893
1597,186295.34213968663
1598,192481.39851653966
1599,167338.52425052767
1600,165865.77823375692
1601,69736.00550467218
1602,119734.7902005673
1603,74679.09068990759
1604,268857.10455341736
1605,240679.9207967528
1606,164810.33607597672
1607,165387.51541208776
1608,209001.52959118263
1609,186948.83665426928
1610,154094.16113661925
1611,142892.69195855476
1612,172852.881136768
1613,171209.96891278995
1614,119078.6504503632
1615,83569.69262850388
1616,76380.59517259535
1617,92106.81010067686
1618,128908.12397103134
1619,141584.6386777345
1620,164025.30276425832
1621,140290.645212402
1622,145895.8689469669
1623,261563.57972711496
1624,213699.62574634724
1625,126305.25680632013
1626,165321.68479963747
1627,189672.6638479265
1628,266117.9836227831
1629,167526.70302645775
1630,352929.3727586581
1631,212638.33219760368
1632,232827.105369046
1633,167297.66728789842
1634,182496.78056765665
1635,176048.47588216668
1636,161215.30651758183
1637,193660.3248013719
1638,188826.44309438023
1639,181196.10747529787
1640,245895.785688087
1641,177620.9800689631
1642,234904.7696064781
1643,224331.17257405334
1644,228638.95791447637
1645,202759.78517680074
1646,157768.24850734006
1647,159173.59583166195
1648,136297.30089340403
1649,138862.6905797646
1650,118488.51105333955
1651,124007.1841691791
1652,98008.2180042575
1653,99946.06370866153
1654,148414.1191607042
1655,138474.1099265384
1656,145669.10391293606
1657,148938.97573265803
1658,149308.69866099601
1659,125751.34548503593
1660,156200.7848124952
1661,455141.6561987037
1662,378738.6900811521
1663,386915.99617551215
1664,498492.2667645583
1665,310403.01734993246
1666,325351.9628976857
1667,395156.5003082665
1668,336957.62618953915
1669,295629.79915328306
1670,345575.8207289577
1671,278003.4150578217
1672,473902.49261417426
1673,298805.4403073577
1674,241690.60403009606
1675,193375.04174568306
1676,192231.74920418017
1677,216617.1443824148
1678,489732.2085199384
1679,401868.2514552791
1680,344867.77291716763
1681,240386.05062978945
1682,310764.89649748075
1683,189497.56195451765
1684,180035.12193936537
1685,174560.1058624026
1686,174077.80499195415
1687,164747.83725726284
1688,189564.63098338642
1689,192997.19498119547
1690,190548.52036404726
1691,176401.28754484677
1692,249813.10018700006
1693,163409.80148528275
1694,179814.25346698836
1695,163203.44702383832
1696,276408.5311439292
1697,163607.66783779266
1698,353670.44741697185
1699,342375.92477761203
1700,252961.9968317417
1701,264111.1992544186
1702,248138.41016725567
1703,250177.95554726073
1704,281551.51880404237
1705,229646.02416963264
1706,310017.80962468794
1707,212117.83666778865
1708,210120.80626468427
1709,265817.38854195963
1710,219296.1582556826
1711,262008.3928545001
1712,256219.6230975228
1713,286981.5042678933
1714,222950.37844747823
1715,202522.58321119673
1716,183828.5913299176
1717,169639.8731533788
1718,129249.64434311097
1719,201523.643855469
1720,239691.82431587199
1721,160791.2312144102
1722,118732.74376871072
1723,153787.39652775563
1724,210382.65904079948
1725,235615.88691152324
1726,186925.95912895014
1727,162244.58256152036
1728,178480.19050503086
1729,161109.4417419828
1730,152081.09199857313
1731,124044.14066318425
1732,133327.09065959475
1733,122599.95153495048
1734,121700.74992187954
1735,131129.95166578
1736,118983.60892505187
1737,300355.40513439535
1738,228193.31675295942
1739,268805.26214491937
1740,218235.0508084387
1741,191578.6583111088
1742,168196.09454160748
1743,172490.78177225683
1744,320148.10998837184
1745,219268.0141843409
1746,190684.89029672684
1747,212631.88075765004
1748,229377.92912054027
1749,153659.94451162274
1750,130115.54060783528
1751,237095.94078980255
1752,121342.88970030793
1753,148771.83660756925
1754,188585.11273678122
1755,167349.46213950953
1756,127267.54966079422
1757,121310.70935715841
1758,145162.33092399416
1759,161728.48690929776
1760,166461.2652231866
1761,148700.7186231858
