Id,SalePrice
1461,123499.34206967079
1462,156485.10641007966
1463,186737.71199529988
1464,185769.8254584693
1465,186788.46367475626
1466,181873.1312144236
1467,172428.8023611986
1468,170202.45261015667
1469,173843.21386608
1470,129469.50863880865
1471,202963.08169108565
1472,93590.96309680594
1473,100764.2139070466
1474,153095.3247084844
1475,114969.35819932846
1476,341537.8113404582
1477,256880.79181678026
1478,288681.3421338006
1479,276674.3439694706
1480,504675.39078822243
1481,325714.06663568626
1482,198085.37822272774
1483,180919.96096081275
1484,173325.38661915716
1485,171159.41561301445
1486,198169.01949203972
1487,321449.3121748831
1488,233374.5119343053
1489,201894.4253329448
1490,223859.00151303556
1491,191597.16678179728
1492,90109.27299508447
1493,174955.75706564033
1494,306909.54617626366
1495,296201.77686939214
1496,237411.90708897222
1497,177144.71155755912
1498,159580.58030703658
1499,157162.3098132553
1500,160442.81882612678
1501,174251.27949760066
1502,158775.41294961132
1503,272729.88572938065
1504,221821.12883462964
1505,219285.97472524364
1506,186365.76202071863
1507,245629.18156407497
1508,195535.58499070336
1509,158334.83936144624
1510,146464.92963038065
1511,146810.3027856467
1512,174310.04884645066
1513,146776.64371926142
1514,173615.62036826427
1515,184339.9192683869
1516,154042.7655168441
1517,158078.1412194142
1518,130977.17441011043
1519,231001.1249838568
1520,139247.65245808993
1521,138385.44745929178
1522,166289.93788328447
1523,116122.09999540182
1524,122634.90596677129
1525,127104.74314102181
1526,120870.01772010325
1527,108862.1952800972
1528,127642.96164305422
1529,146954.34624985233
1530,166960.85425005245
1531,124375.70426420233
1532,97482.74866153665
1533,145562.47392607084
1534,119619.607952129
1535,151840.70608827114
1536,112314.66289933975
1537,73502.76911261864
1538,143267.28269089246
1539,176477.22889677805
1540,104103.11031400271
1541,135405.4125011057
1542,139230.79823117255
1543,185936.4932795691
1544,81862.8549365489
1545,98611.0226249692
1546,121162.70585811311
1547,131909.91820895195
1548,129244.3969030229
1549,109227.42154138458
1550,137088.54720154006
1551,114738.86797203647
1552,136510.98335583214
1553,155080.66867717367
1554,107837.17007565612
1555,167785.83918108846
1556,80991.2570036879
1557,113028.83865525
1558,98554.25814487031
1559,89941.68297371091
1560,136125.62660824662
1561,147542.5751887926
1562,129437.21936814755
1563,120212.32220900618
1564,161198.35822325342
1565,143324.0353956235
1566,225348.9602609105
1567,84648.7059109695
1568,242324.26515397293
1569,149213.24596064613
1570,134264.3627156948
1571,120672.44106616898
1572,146700.15861110165
1573,231432.72791724387
1574,120072.25187266993
1575,209696.67480134088
1576,247998.72629995097
1577,198330.47200437548
1578,145992.6293883335
1579,145089.01633229945
1580,193138.03331583072
1581,145125.15141389478
1582,126071.49538362614
1583,327833.56665127294
1584,238555.41225752773
1585,143235.66344817606
1586,74579.20476713261
1587,95235.29675897979
1588,148942.20127575647
1589,101815.64009139544
1590,134825.45083829167
1591,97033.2974318804
1592,122111.65716834956
1593,123282.41166852931
1594,127182.35213909285
1595,113523.49543703934
1596,232066.19506760905
1597,188014.25966079542
1598,195738.26987468288
1599,157244.27017315538
1600,163446.80229673375
1601,69846.48369175443
1602,113354.20017202967
1603,68015.01123378654
1604,269653.9770170011
1605,244130.33276124048
1606,167025.55066586946
1607,180795.0909931913
1608,217619.1597696105
1609,183487.16652381534
1610,157893.11880860245
1611,144754.43229815952
1612,179372.97065038988
1613,170699.84697624843
1614,119481.33519008699
1615,94418.02172696262
1616,81117.72573166456
1617,87707.26463061303
1618,124177.52665968233
1619,142078.04388570104
1620,172206.10383247855
1621,140309.55120553676
1622,137455.3670628436
1623,256674.09276084724
1624,220662.05336102072
1625,122198.9468974232
1626,163862.40883741283
1627,186114.14443312507
1628,271960.099011795
1629,174093.30356112894
1630,345435.1755926982
1631,198735.40971749052
1632,241842.1967803969
1633,168021.89800150026
1634,186893.61184905536
1635,178807.43391066563
1636,157224.99021322114
1637,186225.2576091859
1638,197187.4360610554
1639,178166.59774452483
1640,257733.08252086345
1641,181284.97966710635
1642,228476.42539121638
1643,213278.37682087632
1644,217494.0818156229
1645,199880.0852327265
1646,154978.4380061597
1647,162070.76002979488
1648,136739.0691638537
1649,136307.08278798874
1650,120726.42516057569
1651,126083.4322125453
1652,96102.65776570854
1653,92575.25803339401
1654,145956.6956998582
1655,143685.15987462495
1656,147230.92381510368
1657,145352.04722329535
1658,152851.3250392693
1659,125587.14008511048
1660,153795.9824479277
1661,425374.6384224048
1662,375161.96418439836
1663,391650.4827503345
1664,394710.1329880867
1665,311448.4146467085
1666,330240.95093027997
1667,356028.9677939676
1668,335370.7943984734
1669,288028.0599483705
1670,334943.44644844456
1671,278612.36292389926
1672,462043.52928182
1673,293488.5765845334
1674,241459.1065373056
1675,188879.12382767125
1676,197743.67635874945
1677,212391.57107490645
1678,457598.10881191376
1679,389847.92557344335
1680,347256.54757777194
1681,238018.5254025453
1682,313235.60369467887
1683,184108.492384493
1684,173288.5269147995
1685,176091.65922685672
1686,174100.6656074096
1687,167968.4773254597
1688,190325.7286022042
1689,186439.1447291569
1690,189400.66130535537
1691,181289.43635765198
1692,247638.8532495038
1693,167472.4494287678
1694,179653.2734729152
1695,165079.09300416018
1696,267335.7340060298
1697,162225.51193079483
1698,354480.14333908836
1699,336343.66888688825
1700,250682.47433516808
1701,267199.4184542324
1702,255821.09310117163
1703,254647.24186490194
1704,284852.16676989343
1705,223124.3884862066
1706,350550.6667605575
1707,214484.10847863808
1708,211104.42047642948
1709,276819.21119327424
1710,216362.72337677242
1711,263031.49071531784
1712,255931.35414386328
1713,281138.95657567604
1714,217540.89337667872
1715,200872.22303495355
1716,172698.6110985921
1717,161372.97994782872
1718,122074.76036046834
1719,200906.27492468545
1720,236795.15610620598
1721,152210.4320982756
1722,119166.68473143963
1723,158627.42518738424
1724,209950.68951722828
1725,238468.39148184724
1726,188642.3940974528
1727,172750.5756798392
1728,178124.70978227395
1729,166763.33510872652
1730,152495.63101422
1731,122651.79704939487
1732,134303.98718209766
1733,120456.09164550154
1734,123417.81793263582
1735,136099.58060588915
1736,119671.67100484644
1737,310406.3302147944
1738,223785.60126967815
1739,284207.97428679076
1740,228703.39149418919
1741,192702.7953609204
1742,166663.38148295248
1743,166992.81847050154
1744,294350.3602147134
1745,217137.99622842149
1746,181465.66179898896
1747,217403.7517042331
1748,229937.6446729158
1749,157338.75276376464
1750,136935.35664954802
1751,234095.4010478347
1752,124763.52399366161
1753,148734.14151463655
1754,192321.9896821747
1755,168544.35059926249
1756,123021.7116076363
1757,122159.13509256286
1758,147849.78351790205
1759,156323.94174257235
1760,160564.84325680733
1761,142602.1701948257
1762,166595.59699197678
1763,178937.35829556122
1764,118526.61342336817
1765,147714.140408861
1766,182222.85362273254
1767,215424.95514100327
1768,148163.51344343755
1769,169175.6908755775
1770,152896.09850217903
1771,134275.35245773604
1772,137752.93674787236
1773,138477.1675646381
1774,136018.0807611449
1775,133909.2623467035
1776,122423.9139856784
1777,114262.95981423202
1778,140253.59670806437
1779,116016.87491174309
1780,157605.19142520247
1781,134930.4164064031
1782,94429.4936807856
1783,154071.72700865468
1784,95694.09813127044
1785,121760.64612940981
1786,143226.54798744462
1787,170903.2537325042
1788,59739.191521261295
1789,98743.8835983711
1790,81463.18549224336
1791,183025.78422690718
1792,152622.35252600786
1793,131333.0031338425
1794,143289.8994654595
1795,134295.58327120956
1796,120288.1118902875
1797,122695.7867378072
1798,122948.75375645104
1799,111458.25858486259
1800,132839.60518398698
1801,132681.87698001973
1802,125561.01504668331
1803,154395.556273117
1804,146034.37650198466
1805,137167.75090905695
1806,119326.30181690723
1807,131440.98796604283
1808,116192.35961184758
1809,119803.04273027538
1810,142743.10779911393
1811,99668.85976531415
1812,100703.20860782344
1813,123735.54774218157
1814,93756.65534822692
1815,57413.2170930621
1816,95601.95819857073
1817,115090.35999771344
1818,147264.51567650598
1819,115765.22215953947
1820,69649.50453242865
1821,106875.88605301075
1822,142544.09304480877
1823,52290.25127049376
1824,136013.52534389522
1825,129020.40433615987
1826,100615.96030567591
1827,99914.53062513526
1828,136192.37027384617
1829,104813.49642080707
1830,134982.21852407843
1831,142799.6108495087
1832,99405.64666423236
1833,141628.49345413418
1834,118996.26323837794
1835,122540.08229350203
1836,120014.46735914
1837,81897.33465008314
1838,125852.51394088237
1839,94489.08861427782
1840,158744.86910774713
1841,141629.93523489332
1842,92626.13978969639
1843,137812.77365427968
1844,129660.11999112641
1845,144269.33655011375
1846,156387.20222867333
1847,167286.00865384506
1848,61007.36871397804
1849,107441.87699730085
1850,120561.03001552848
1851,156856.93441082572
1852,124153.50629349716
1853,149462.46105578516
1854,171782.17071253323
1855,151767.2322055833
1856,221886.97039096436
1857,158875.9632956999
1858,139613.58415965564
1859,119371.95741407889
1860,152998.98085333494
1861,120274.47289256606
1862,293030.7029107999
1863,284555.48797610775
1864,284555.48797610775
1865,321240.6243609812
1866,332148.7235319034
1867,238271.84923697973
1868,301056.58709466975
1869,209329.34038477275
1870,237289.92705882614
1871,237719.37393152388
1872,176148.033666029
1873,233685.24019319066
1874,141987.55588748443
1875,197727.33786340596
1876,195947.53645154514
1877,212293.75729917758
1878,198349.82646943323
1879,130371.86624284605
1880,138365.25918482413
1881,250276.66869241203
1882,249458.932314643
1883,196486.35467220645
1884,206822.89264706895
1885,233546.36198268365
1886,286948.38855348685
1887,213460.93882705836
1888,272157.7867792635
1889,177567.14798692497
1890,130513.023483279
1891,137264.8382021485
1892,107951.79558572991
1893,128046.939899194
1894,131782.08230031095
1895,142842.3309920554
1896,127466.58014308372
1897,118890.31283871194
1898,109229.47589947947
1899,152767.98916560254
1900,122558.14786045917
1901,164817.9888383576
1902,144875.02016569691
1903,207989.62279639745
1904,138689.77784572562
1905,195049.5359710909
1906,146756.7596969725
1907,209397.30567510656
1908,114326.50737460345
1909,131917.3153718055
1910,123040.16794506779
1911,203826.48031610192
1912,293321.89909711876
1913,150268.72257664442
1914,59877.22083202873
1915,344836.31407947664
1916,62610.098275783275
1917,247678.79588332176
1918,138423.8163037654
1919,169560.15273813755
1920,160452.8587871722
1921,446398.86350970453
1922,326751.44815091864
1923,207991.64614546555
1924,224554.51403865966
1925,210935.03899759255
1926,389282.96236451855
1927,135484.92050591917
1928,166307.362656255
1929,118552.86894735861
1930,131754.63785119294
1931,144614.1811897086
1932,142630.0327733091
1933,172892.0196009906
1934,177114.44970058434
1935,173435.42405501028
1936,180634.18573345122
1937,181589.8166058677
1938,178152.9522452864
1939,228303.10201592447
1940,184646.6537420866
1941,171328.97165626247
1942,187848.09312227354
1943,196700.64575048836
1944,349279.8594044705
1945,370191.60249964584
1946,147265.8153265386
1947,296016.5357405029
1948,160966.30297144796
1949,248506.70229218458
1950,181778.6056304152
1951,266346.06916332716
1952,224239.21855879267
1953,166428.3263702944
1954,182114.22044844145
1955,129087.95503992125
1956,304855.08826005395
1957,152029.36070089898
1958,322578.22081769304
1959,140463.35926905766
1960,114825.16764771318
1961,116265.96120752973
1962,96061.07811410968
1963,101888.74149539054
1964,117863.99963554853
1965,147558.4991581214
1966,143037.8986126955
1967,284451.7095624758
1968,449632.9181202266
1969,388804.27397345303
1970,445405.4462877755
1971,437864.7780413823
1972,363277.6579445243
1973,264136.7983527286
1974,315657.4796909137
1975,432174.1020786243
1976,265675.9348310432
1977,357080.9218249486
1978,367411.20336108044
1979,353002.27901461243
1980,200794.05515367544
1981,338314.44209171843
1982,221027.132226254
1983,206447.23385490052
1984,169825.07745972634
1985,218030.61253350083
1986,212195.10148681284
1987,174703.91522871834
1988,180901.32747113917
1989,195921.12736733715
1990,218459.21208242554
1991,220559.0319636232
1992,213962.0742775327
1993,174262.5624548883
1994,228509.94420818271
1995,186527.72186414112
1996,252002.86086342964
1997,314362.48424713354
1998,349325.250970215
1999,259351.38347209562
2000,309726.9824049429
2001,283448.0349445599
2002,234749.8738395042
2003,252417.31578524486
2004,270328.1679871909
2005,208371.69803679045
2006,216668.88803617054
2007,248373.7189250221
2008,210985.58964980158
2009,196486.24924803094
2010,192104.21645170858
2011,135893.72380143427
2012,176772.8391758939
2013,184572.00836685658
2014,189415.9496132849
2015,198182.81030628725
2016,196517.60434409333
2017,198358.75320578608
2018,125393.86998644547
2019,136129.6415194786
2020,117841.1222780144
2021,111899.8389353464
2022,178420.3627457578
2023,142650.99080187228
2024,274562.6567766474
2025,347129.2089192864
2026,177184.55751943836
