Id,SalePrice
1461,125392.67273243233
1462,161296.42567047637
1463,178600.08550973682
1464,186383.40750400786
1465,195911.60466919377
1466,177515.7834472157
1467,175100.40008708445
1468,167364.1323670425
1469,180900.92554732243
1470,125087.6091650349
1471,215418.67347106346
1472,90297.31929908629
1473,94619.85524539012
1474,150642.37560060955
1475,120329.51195543348
1476,376869.9926190341
1477,257391.63557885436
1478,292318.4608903202
1479,285049.50358663243
1480,516245.93238657666
1481,314171.785187653
1482,204056.7833736876
1483,179755.38728445827
1484,167682.4821957634
1485,180563.48652677957
1486,192216.86892505642
1487,331953.435934327
1488,230410.25420398446
1489,197487.219102091
1490,229080.74911055688
1491,194224.32289657817
1492,93828.57225528566
1493,164887.1986603608
1494,302032.9100118435
1495,282166.7891157825
1496,246533.91474300565
1497,186889.6022025979
1498,165108.96270692794
1499,153932.95839845575
1500,160265.2597960093
1501,175525.49141799734
1502,157623.03564420322
1503,306221.8051329693
1504,231815.8129188715
1505,223549.56735103697
1506,184967.82245516992
1507,259149.42500091554
1508,192399.6697365511
1509,163051.8912899909
1510,149948.37154322444
1511,162221.13722677628
1512,173140.61885659682
1513,141566.9122681938
1514,156291.60728376245
1515,191718.20271402565
1516,153196.6873846531
1517,159930.45299317304
1518,131807.41166105686
1519,217215.11917564552
1520,136380.12742544877
1521,139038.25263579193
1522,167477.05384576623
1523,114526.30408259098
1524,119623.25230042769
1525,123056.71356311943
1526,122865.54286405246
1527,101467.5042912501
1528,131549.6036911084
1529,148295.36907374056
1530,169945.09201885047
1531,112256.53697345681
1532,93828.57225528566
1533,145774.99845566385
1534,121142.73980791865
1535,155779.53401807498
1536,110607.98926727579
1537,67168.31050503723
1538,146176.82169118026
1539,187742.23080990816
1540,101047.2104219022
1541,138849.1091202003
1542,136667.7998625388
1543,200104.10011353614
1544,87752.63077068262
1545,106342.08962015444
1546,121239.99564599707
1547,132747.20387734275
1548,131701.76585341716
1549,111138.7034460279
1550,137415.4189792908
1551,110404.9719371084
1552,140347.04119479784
1553,142109.11274869568
1554,119088.28721548489
1555,170976.88564875486
1556,73095.53507190754
1557,110470.27301235311
1558,93928.07207825141
1559,65429.38181024088
1560,130133.41365848522
1561,138498.7466445205
1562,131642.64931289083
1563,115071.22042704155
1564,165600.80021008712
1565,145094.64877010748
1566,227968.14425457123
1567,79961.35458620732
1568,232700.62288609342
1569,144745.56929497176
1570,137829.81777048897
