Id,SalePrice
1461,124295.65059604934
1462,150969.70537813194
1463,183633.23511284456
1464,185880.60065867956
1465,193480.14130346742
1466,185623.06274821796
1467,173547.522498416
1468,176884.94544558786
1469,179560.59251929604
1470,128439.27670442774
1471,201397.97858455434
1472,101510.9742899167
1473,106279.75391742014
1474,153561.73913947766
1475,124468.38266552525
1476,341250.5094023424
1477,248419.6343098652
1478,301375.98130024935
1479,298077.57080302254
1480,394746.7792333122
1481,305405.0129847445
1482,205639.38854657303
1483,187556.93751066583
1484,175175.02854491796
1485,178341.18037253167
1486,200055.26608366484
1487,298786.82211507624
1488,241390.72245559216
1489,200138.03457360313
1490,215594.75136480416
1491,197320.0703105995
1492,103575.44782426322
1493,179744.52712251592
1494,290639.4631360327
1495,282415.2473719164
1496,231489.65348443118
1497,183850.92806186806
1498,159504.52669534698
1499,159042.31886184082
1500,159895.5128714914
1501,169946.7477691772
1502,164542.72008571876
1503,263964.5737708656
1504,220593.96861427632
1505,218618.12012851503
1506,177221.48375196257
1507,234131.23215438687
1508,187229.02241879978
1509,157214.9622478966
1510,147885.41943490613
1511,150612.22828128314
1512,168450.25782236375
1513,148274.85671198874
1514,151156.66839905464
1515,182595.51026144242
1516,152869.3753171944
1517,149278.90442668434
1518,141114.12406931928
1519,222271.13077980024
1520,138835.60898101682
1521,140328.30064876864
1522,160957.94076384814
1523,117896.3333304372
1524,120031.86428153979
1525,126306.53823817546
1526,126667.98444371195
1527,112444.59494072685
1528,124769.22864304154
1529,141820.2855867964
1530,165620.09593686895
1531,137367.56168782813
1532,103867.95792279838
1533,138662.96458976768
1534,118456.1700457955
1535,149101.42976721225
1536,120541.4671214706
1537,102625.14296827078
1538,142037.82740338365
1539,183681.55535099484
1540,125743.33535928573
1541,137599.12286826322
1542,138174.2936365135
1543,178379.09416152656
1544,90920.47951106606
1545,105494.28876251243
1546,122217.21884764226
1547,134426.63297707713
1548,125441.511778272
1549,113802.38265706426
1550,139249.59852341874
1551,122416.69823477691
1552,144954.8080179058
1553,135892.3093013083
1554,116137.13050399974
1555,165344.56714227062
1556,100878.080323546
1557,121326.64997854354
1558,104254.07157076604
1559,117936.37675612248
1560,141588.30569108028
1561,141676.41286149717
1562,126465.81911151842
1563,121957.48112655919
1564,162402.21327924542
1565,152211.2679913396
1566,206687.07786801204
1567,96465.2199984273
1568,213978.11431033647
1569,156289.74666638565
1570,138838.06165469595
1571,127511.835879189
1572,141591.99317534402
1573,231759.66641486262
1574,133925.43658189705
1575,201657.39352811105
1576,224075.37227987166
1577,192922.41026431997
1578,143824.51337698908
1579,143913.44395576004
1580,191574.4836363133
1581,135929.103675543
1582,126518.27131271786
1583,314603.1776192459
1584,233199.99271249617
1585,147805.85570485302
1586,91877.84566106892
1587,111731.61330101074
1588,141511.383614377
1589,108779.15114183885
1590,134866.79902013642
1591,102741.75923463561
1592,132780.7216041003
1593,119239.03116228693
1594,129339.47701202419
1595,131537.19124861734
1596,202191.78790319717
1597,169298.90052399304
1598,183531.95327800792
1599,161078.47999260423
1600,171238.02551767475
1601,87851.83617323094
1602,114674.87811188785
1603,102415.71250797281
1604,263372.3630255589
1605,242527.3443542995
1606,161598.6354209479
1607,166580.25107418708
1608,211901.5941750073
1609,191454.64561507016
1610,164749.8489502565
1611,147654.67251766816
1612,188899.26791952015
1613,179268.851347318
1614,120889.59280676281
1615,93540.21545622828
1616,90308.581386144
1617,98644.45428800739
1618,123029.96821250254
1619,135083.03269001888
1620,174034.43155015868
1621,144397.96550505835
1622,142922.81621207256
1623,255718.22605642304
1624,218540.80218677083
1625,126586.35911814868
1626,168758.55408401985
1627,187268.31639963982
1628,261077.80274860872
1629,175535.4453319657
1630,291067.15999413026
1631,199987.85597721764
1632,225881.48178435466
1633,172829.93443711638
1634,188436.60561083586
1635,183552.79457943747
1636,169743.7425594121
1637,182650.5045895561
1638,195277.49227563074
1639,182392.57294349634
1640,230093.07425367157
1641,176843.0810772181
1642,217646.53329792642
1643,218292.97056895244
1644,217645.44135172662
1645,188996.41762398064
1646,156328.77666875155
1647,160391.2038702476
1648,140715.53652626267
1649,137131.28836991027
1650,124061.72272054065
1651,123728.41118986865
1652,101161.40465062334
